"lead_id","created_at","source","campaign_id","triage_category","lead_status","lead_score","company_size","industry","persona","region","preferred_channel","gdpr_consent","email","phone","assigned_engagement_agent","last_active_at"
"L0003894","2025-08-20T16:49:27","Website","CMP0022","Cold Lead","Qualified","21","1001-5000","Manufacturing","Procurement","EU","Social","True","jhstii@example.com","+1-997-847-7321","EN-008","2025-08-22T09:38:27"
"L0003895","2025-05-17T20:23:13","Google Ads","CMP0015","Campaign Qualified","Unqualified","52","201-1000","FinTech","Sales Lead","LATAM","SMS","True","vouhwk@example.com","+1-238-854-9000","EN-016","2025-08-24T15:07:14"
"L0003896","2025-08-22T08:58:23","Partner","CMP0019","Campaign Qualified","Unqualified","80","1001-5000","Retail","Sales Lead","APAC","Social","True","fsqopz@example.com","+1-551-992-3544","EN-011","2025-08-28T14:02:11"
"L0003897","2025-05-12T08:26:56","LinkedIn","CMP0021","Campaign Qualified","New","87","11-50","Manufacturing","Engineer","APAC","Web","True","wsuftu@example.com","+1-266-945-4187","EN-003","2025-06-22T12:53:28"
"L0003898","2025-07-09T03:25:43","Outbound","CMP0003","Campaign Qualified","Open","74","5000+","Media","Marketing Manager","US","SMS","False","gvbvyq@example.com","+1-331-280-8333","EN-008","2025-07-19T06:56:07"
"L0003899","2025-06-27T23:18:02","LinkedIn","CMP0006","Campaign Qualified","Open","68","11-50","Manufacturing","Procurement","India","SMS","True","kvoxyg@example.com","+1-610-910-2684","EN-004","2025-08-08T02:39:16"
"L0003900","2025-05-01T02:17:20","Google Ads","CMP0027","Campaign Qualified","New","67","51-200","FinTech","Marketing Manager","APAC","Call","True","ykqwtu@example.com","+1-537-242-9690","EN-012","2025-07-03T11:35:48"
"L0003901","2025-05-22T13:29:10","Website","CMP0028","Cold Lead","Qualified","48","1-10","HealthTech","Founder","MEA","Call","True","jmbinz@example.com","+1-262-453-8562","EN-004","2025-07-01T12:20:11"
"L0003902","2025-05-22T13:02:28","Website","CMP0025","Cold Lead","Qualified","57","5000+","Media","Founder","US","Email","True","kklyld@example.com","+1-919-966-8737","EN-020","2025-06-04T04:53:24"
"L0003903","2025-07-08T05:22:01","Google Ads","CMP0023","General Inquiry","New","93","5000+","SaaS","Sales Lead","LATAM","Call","False","yqsoce@example.com","+1-472-384-8766","EN-011","2025-07-13T22:30:35"
"L0003904","2025-08-27T00:33:27","Website","CMP0013","Cold Lead","New","41","11-50","Retail","Marketing Manager","APAC","Social","True","jfzvai@example.com","+1-559-994-3793","EN-002","2025-08-28T14:54:49"
"L0003905","2025-05-31T20:11:40","Website","CMP0001","General Inquiry","Qualified","92","1001-5000","HealthTech","Founder","US","Ads","True","krkkgv@example.com","+1-480-267-3463","EN-004","2025-08-24T12:35:32"
"L0003906","2025-08-24T14:12:57","Event","CMP0016","Cold Lead","Open","53","11-50","E‑commerce","Sales Lead","LATAM","Web","False","dttfat@example.com","+1-416-878-1353","EN-006","2025-08-28T09:05:11"
"L0003907","2025-05-23T00:17:15","LinkedIn","CMP0005","Campaign Qualified","New","86","11-50","HealthTech","Procurement","India","Web","True","ccimaz@example.com","+1-390-900-5276","EN-009","2025-06-21T11:57:56"
"L0003908","2025-06-08T08:16:48","LinkedIn","CMP0023","Campaign Qualified","Open","31","11-50","FinTech","Engineer","EU","Web","True","lesbxz@example.com","+1-531-538-6017","EN-001","2025-08-07T15:03:28"
"L0003909","2025-06-07T21:34:55","LinkedIn","CMP0029","Campaign Qualified","Open","71","1001-5000","Retail","Procurement","US","Ads","True","baujur@example.com","+1-403-220-1443","EN-020","2025-06-11T15:31:04"
"L0003910","2025-06-18T01:58:56","Google Ads","CMP0016","Campaign Qualified","New","45","201-1000","Retail","Founder","EU","Ads","True","ogzvhv@example.com","+1-911-457-8777","EN-003","2025-07-17T23:32:38"
"L0003911","2025-06-03T09:56:54","Referral","CMP0024","Cold Lead","New","31","5000+","HealthTech","Procurement","APAC","Ads","True","hwtzqc@example.com","+1-353-740-5184","EN-005","2025-07-04T08:09:38"
"L0003912","2025-07-19T21:23:47","Google Ads","CMP0020","Campaign Qualified","New","64","11-50","FinTech","Engineer","MEA","Call","True","kjvmdk@example.com","+1-884-815-1071","EN-012","2025-08-06T10:34:15"
"L0003913","2025-07-09T09:47:33","Google Ads","CMP0028","Cold Lead","Qualified","80","11-50","E‑commerce","Founder","EU","Ads","False","kgblyy@example.com","+1-714-868-3851","EN-002","2025-08-24T11:13:23"
"L0003914","2025-07-18T17:56:25","Google Ads","CMP0005","Campaign Qualified","Open","43","5000+","SaaS","Founder","India","Social","True","kqjypv@example.com","+1-629-373-5985","EN-010","2025-07-25T15:59:00"
"L0003915","2025-05-06T01:22:33","LinkedIn","CMP0029","Campaign Qualified","New","30","201-1000","Manufacturing","Sales Lead","US","Social","True","msfrha@example.com","+1-992-773-1315","EN-003","2025-06-13T04:20:03"
"L0003916","2025-07-24T22:16:44","Outbound","CMP0027","General Inquiry","Unqualified","58","51-200","Media","Marketing Manager","India","Social","True","hitvnl@example.com","+1-773-801-1498","EN-010","2025-08-09T10:30:18"
"L0003917","2025-07-28T23:27:22","Event","CMP0019","Campaign Qualified","Open","58","11-50","Manufacturing","Procurement","India","Ads","False","yzmeml@example.com","+1-808-852-6957","EN-020","2025-07-31T17:07:37"
"L0003918","2025-07-08T06:55:28","Website","CMP0009","Campaign Qualified","New","70","1-10","Media","Marketing Manager","US","SMS","True","yuvjzm@example.com","+1-201-242-8281","EN-010","2025-07-14T06:44:14"
"L0003919","2025-07-30T18:31:27","Outbound","CMP0008","Cold Lead","Open","78","51-200","E‑commerce","Founder","LATAM","Email","True","ffckng@example.com","+1-796-736-6290","EN-019","2025-08-02T23:19:13"
"L0003920","2025-06-19T13:30:15","Google Ads","CMP0020","Campaign Qualified","Open","58","5000+","Retail","CMO","LATAM","Email","True","obpnam@example.com","+1-843-364-2551","EN-017","2025-08-15T23:08:43"
"L0003921","2025-07-08T23:06:43","Website","CMP0021","General Inquiry","Qualified","97","5000+","HealthTech","Marketing Manager","LATAM","SMS","True","lwltij@example.com","+1-218-696-6950","EN-013","2025-08-26T19:42:33"
"L0003922","2025-07-22T23:05:42","Google Ads","CMP0010","Cold Lead","Open","64","5000+","SaaS","Engineer","US","Email","True","eunorl@example.com","+1-273-792-2481","EN-008","2025-08-22T04:34:57"
"L0003923","2025-06-06T08:24:33","Website","CMP0016","Campaign Qualified","New","53","51-200","Retail","Sales Lead","LATAM","SMS","True","zgrplo@example.com","+1-722-794-3271","EN-013","2025-08-03T05:00:40"
"L0003924","2025-06-21T18:49:06","Google Ads","CMP0008","Cold Lead","Qualified","27","11-50","Manufacturing","Engineer","APAC","Call","True","qatiad@example.com","+1-311-492-4946","EN-003","2025-08-27T15:13:56"
"L0003925","2025-07-21T06:20:00","Event","CMP0012","Campaign Qualified","Unqualified","54","1001-5000","EdTech","Founder","EU","SMS","True","wzgdoc@example.com","+1-718-699-4568","EN-007","2025-07-30T07:43:35"
"L0003926","2025-07-13T17:27:51","Website","CMP0001","Campaign Qualified","Qualified","53","1001-5000","Manufacturing","Procurement","LATAM","Ads","False","ddicrc@example.com","+1-741-977-4197","EN-014","2025-08-16T15:31:14"
"L0003927","2025-05-28T12:09:19","Website","CMP0023","Campaign Qualified","New","79","5000+","Media","CMO","India","SMS","True","ymchzi@example.com","+1-277-540-7456","EN-018","2025-08-03T06:08:14"
"L0003928","2025-05-27T11:17:40","Outbound","CMP0021","Cold Lead","Qualified","69","11-50","Media","Engineer","LATAM","Web","True","qhrhub@example.com","+1-972-323-9455","EN-020","2025-08-15T00:20:01"
"L0003929","2025-08-10T05:58:06","Google Ads","CMP0006","Campaign Qualified","New","36","1001-5000","HealthTech","Engineer","India","SMS","False","gnkkta@example.com","+1-368-958-3930","EN-019","2025-08-18T13:10:44"
"L0003930","2025-08-04T07:11:11","Website","CMP0010","Cold Lead","Converted","63","51-200","Manufacturing","CMO","APAC","Email","False","kmxnkp@example.com","+1-448-628-3029","EN-020","2025-08-21T16:31:21"
"L0003931","2025-06-06T08:08:30","Website","CMP0028","Cold Lead","Open","73","11-50","EdTech","Sales Lead","MEA","SMS","False","cwtlfv@example.com","+1-509-896-5873","EN-004","2025-08-04T19:03:11"
"L0003932","2025-05-08T00:29:38","Website","CMP0018","Campaign Qualified","New","90","1-10","EdTech","CMO","LATAM","Ads","True","txgbip@example.com","+1-369-258-6687","EN-013","2025-07-08T01:49:53"
"L0003933","2025-05-27T12:30:21","Website","CMP0029","Campaign Qualified","New","77","201-1000","SaaS","Sales Lead","APAC","Email","True","bzlnxx@example.com","+1-740-925-9639","EN-001","2025-07-08T03:39:26"
"L0003934","2025-08-18T07:25:31","Event","CMP0030","Campaign Qualified","Unqualified","75","1001-5000","FinTech","Procurement","MEA","Web","True","qsrrzd@example.com","+1-546-386-9814","EN-004","2025-08-22T15:02:29"
"L0003935","2025-05-19T14:21:24","Website","CMP0020","Cold Lead","New","61","201-1000","E‑commerce","Engineer","US","Email","True","fuuwvg@example.com","+1-268-412-5780","EN-012","2025-07-30T15:16:09"
"L0003936","2025-05-13T06:30:21","Referral","CMP0017","Cold Lead","Unqualified","67","11-50","FinTech","Procurement","LATAM","Web","False","rsbmgp@example.com","+1-279-318-2238","EN-018","2025-05-15T23:05:39"
"L0003937","2025-08-17T11:18:14","Website","CMP0014","Cold Lead","Unqualified","84","5000+","E‑commerce","Engineer","US","Social","True","czcgrz@example.com","+1-309-292-6554","EN-010","2025-08-17T19:47:27"
"L0003938","2025-06-09T04:31:45","Website","CMP0011","Cold Lead","Open","33","1001-5000","SaaS","Founder","MEA","Email","False","ialdmz@example.com","+1-765-629-9471","EN-014","2025-07-31T05:03:28"
"L0003939","2025-06-08T16:00:16","Website","CMP0015","Campaign Qualified","New","53","1-10","EdTech","Engineer","LATAM","Social","True","xrjmjq@example.com","+1-832-626-3709","EN-013","2025-08-26T01:32:47"
"L0003940","2025-05-12T07:38:54","Event","CMP0020","Campaign Qualified","Unqualified","44","1-10","EdTech","Founder","MEA","Web","True","jnsfgi@example.com","+1-227-420-8274","EN-013","2025-07-27T17:07:16"
"L0003941","2025-05-08T14:02:47","Website","CMP0027","Cold Lead","New","67","1-10","HealthTech","Procurement","APAC","Call","False","ucznvq@example.com","+1-705-398-2218","EN-015","2025-06-25T15:58:57"
"L0003942","2025-07-23T17:43:08","Referral","CMP0028","General Inquiry","New","84","1-10","SaaS","Engineer","US","Call","True","qyvpjc@example.com","+1-231-311-3713","EN-001","2025-08-16T23:10:19"
"L0003943","2025-06-13T10:03:52","Website","CMP0018","Campaign Qualified","New","48","51-200","E‑commerce","Founder","US","Ads","True","dmevxq@example.com","+1-667-998-3825","EN-014","2025-06-21T12:26:15"
"L0003944","2025-08-26T09:23:52","LinkedIn","CMP0023","Campaign Qualified","New","12","201-1000","E‑commerce","Engineer","EU","SMS","True","xourhh@example.com","+1-356-346-9597","EN-001","2025-08-28T23:50:38"
"L0003945","2025-08-07T22:36:14","LinkedIn","CMP0013","General Inquiry","New","51","11-50","Retail","CMO","EU","Web","True","kcgtud@example.com","+1-746-878-6627","EN-011","2025-08-26T22:15:48"
"L0003946","2025-06-04T07:20:00","LinkedIn","CMP0013","Cold Lead","Open","78","5000+","SaaS","Procurement","LATAM","Email","False","sfwyuu@example.com","+1-715-842-3410","EN-002","2025-08-20T10:48:27"
"L0003947","2025-07-07T01:42:18","LinkedIn","CMP0008","Campaign Qualified","Unqualified","70","11-50","FinTech","Procurement","US","Social","False","cygqqy@example.com","+1-858-761-1961","EN-002","2025-08-15T22:20:22"
"L0003948","2025-08-10T10:38:18","LinkedIn","CMP0025","Cold Lead","Unqualified","68","201-1000","SaaS","CMO","India","Email","True","xewtjz@example.com","+1-515-702-3503","EN-008","2025-08-23T03:39:33"
"L0003949","2025-07-29T11:43:35","Outbound","CMP0017","General Inquiry","New","54","1001-5000","HealthTech","Engineer","MEA","Web","True","adibcj@example.com","+1-950-678-2497","EN-007","2025-08-21T07:14:31"
"L0003950","2025-06-21T21:45:25","Website","CMP0027","Campaign Qualified","Qualified","34","51-200","Media","Founder","LATAM","Web","False","ddtkaq@example.com","+1-807-779-3686","EN-013","2025-07-03T12:01:01"
"L0003951","2025-05-22T10:34:26","Website","CMP0010","Cold Lead","Qualified","70","201-1000","Retail","Engineer","India","Email","True","voghjc@example.com","+1-990-989-7804","EN-017","2025-06-11T00:58:13"
"L0003952","2025-08-26T02:52:11","LinkedIn","CMP0022","Cold Lead","Qualified","43","201-1000","Manufacturing","Marketing Manager","India","Call","False","eitpdv@example.com","+1-573-203-6741","EN-012","2025-08-26T13:34:27"
"L0003953","2025-06-24T10:27:13","Website","CMP0001","Cold Lead","Qualified","100","1-10","Manufacturing","Marketing Manager","US","Web","True","eqrfke@example.com","+1-661-363-7006","EN-010","2025-08-17T04:39:35"
"L0003954","2025-06-13T11:02:43","LinkedIn","CMP0026","Campaign Qualified","Qualified","71","51-200","Media","CMO","MEA","Social","False","njxiae@example.com","+1-900-231-8562","EN-006","2025-08-10T05:38:35"
"L0003955","2025-07-13T12:14:01","Google Ads","CMP0025","Cold Lead","New","48","201-1000","Retail","Founder","LATAM","Web","True","wiabdo@example.com","+1-513-424-5628","EN-004","2025-07-14T00:29:55"
"L0003956","2025-05-30T10:26:11","Outbound","CMP0023","General Inquiry","Converted","47","1-10","HealthTech","Founder","India","Email","True","gkgpon@example.com","+1-806-617-7980","EN-014","2025-07-20T22:46:54"
"L0003957","2025-07-18T13:24:15","Referral","CMP0009","Cold Lead","New","58","51-200","HealthTech","Procurement","US","Social","True","xcafxr@example.com","+1-610-233-6188","EN-014","2025-08-15T06:49:53"
"L0003958","2025-05-11T17:27:44","LinkedIn","CMP0008","Campaign Qualified","Unqualified","55","51-200","EdTech","Marketing Manager","India","Call","False","tgdbbk@example.com","+1-214-830-1733","EN-012","2025-06-21T06:23:16"
"L0003959","2025-05-08T06:58:38","Website","CMP0014","Cold Lead","Qualified","82","1-10","Manufacturing","Founder","India","Web","False","cgrhyg@example.com","+1-976-610-4749","EN-018","2025-08-28T07:33:12"
"L0003960","2025-08-17T14:48:30","Google Ads","CMP0005","Cold Lead","New","63","1-10","EdTech","Engineer","APAC","Call","True","qzosxi@example.com","+1-705-857-4593","EN-011","2025-08-23T18:19:43"
"L0003961","2025-05-13T00:22:00","LinkedIn","CMP0009","Campaign Qualified","New","45","1001-5000","FinTech","Sales Lead","APAC","Email","True","krvyei@example.com","+1-825-870-1406","EN-001","2025-07-15T06:53:32"
"L0003962","2025-05-05T13:37:26","Event","CMP0023","Campaign Qualified","Qualified","97","51-200","E‑commerce","Sales Lead","LATAM","Web","True","ofqyww@example.com","+1-440-694-6859","EN-017","2025-05-25T23:39:19"
"L0003963","2025-06-11T17:26:13","Event","CMP0023","Campaign Qualified","New","60","201-1000","SaaS","Procurement","LATAM","Call","False","himofc@example.com","+1-388-810-1444","EN-014","2025-06-23T02:33:15"
"L0003964","2025-07-15T09:46:38","Google Ads","CMP0027","Cold Lead","Qualified","75","51-200","HealthTech","Sales Lead","US","Email","False","mmkpma@example.com","+1-532-924-9664","EN-020","2025-07-21T08:55:35"
"L0003965","2025-05-26T02:35:20","Referral","CMP0004","Campaign Qualified","New","47","11-50","Retail","Procurement","India","Ads","True","yqnwbi@example.com","+1-331-714-5757","EN-003","2025-07-04T20:24:30"
"L0003966","2025-08-16T02:42:03","Outbound","CMP0026","Campaign Qualified","Converted","67","51-200","Manufacturing","CMO","India","Ads","False","lsopyi@example.com","+1-958-507-3011","EN-003","2025-08-26T09:20:59"
"L0003967","2025-07-13T22:05:58","Google Ads","CMP0003","Campaign Qualified","Open","66","51-200","SaaS","Engineer","APAC","Social","False","dyztky@example.com","+1-641-783-8308","EN-014","2025-08-07T23:38:48"
"L0003968","2025-07-22T23:02:22","Google Ads","CMP0019","Cold Lead","New","22","201-1000","FinTech","Procurement","US","SMS","True","gtmwqh@example.com","+1-242-497-8883","EN-002","2025-08-02T04:39:03"
"L0003969","2025-08-16T02:43:53","Website","CMP0004","Campaign Qualified","New","100","1-10","E‑commerce","Marketing Manager","APAC","SMS","True","wboarm@example.com","+1-513-827-1330","EN-017","2025-08-20T12:05:17"
"L0003970","2025-06-18T15:26:53","Partner","CMP0013","Campaign Qualified","Unqualified","85","1001-5000","EdTech","CMO","EU","Email","True","yzdvzf@example.com","+1-987-854-5091","EN-012","2025-07-14T23:40:53"
"L0003971","2025-05-10T23:44:00","Website","CMP0015","Campaign Qualified","Unqualified","52","1001-5000","EdTech","Marketing Manager","MEA","Social","True","mbupxs@example.com","+1-520-855-8868","EN-008","2025-07-21T19:26:23"
"L0003972","2025-05-17T13:05:40","LinkedIn","CMP0010","General Inquiry","Open","37","5000+","Retail","Sales Lead","US","SMS","True","zkmdft@example.com","+1-614-857-4614","EN-009","2025-08-27T20:41:20"
"L0003973","2025-07-03T11:50:18","LinkedIn","CMP0015","Campaign Qualified","Qualified","66","201-1000","SaaS","Founder","APAC","Web","True","dqmgby@example.com","+1-437-958-1965","EN-003","2025-08-15T02:50:49"
"L0003974","2025-08-26T21:22:50","Google Ads","CMP0005","Cold Lead","New","61","1-10","Manufacturing","Procurement","EU","SMS","True","zxtgnq@example.com","+1-917-584-4763","EN-009","2025-08-27T20:33:17"
"L0003975","2025-05-23T13:38:07","Website","CMP0028","Cold Lead","Qualified","67","201-1000","Manufacturing","Founder","APAC","Call","True","fdtedu@example.com","+1-588-981-6559","EN-017","2025-07-07T02:53:51"
"L0003976","2025-06-23T07:06:28","Event","CMP0020","General Inquiry","Open","63","1-10","Manufacturing","CMO","US","Call","False","odijrr@example.com","+1-278-954-4158","EN-017","2025-08-10T22:37:31"
"L0003977","2025-07-12T15:35:58","Website","CMP0017","Campaign Qualified","New","70","1-10","EdTech","Procurement","MEA","Email","True","ndpqnx@example.com","+1-708-601-7870","EN-004","2025-08-26T15:41:24"
"L0003978","2025-07-10T09:25:07","LinkedIn","CMP0023","Cold Lead","New","88","5000+","Retail","Founder","LATAM","SMS","True","acfida@example.com","+1-631-407-6915","EN-015","2025-08-17T15:12:41"
